CD_GEOCODD;NM_DISTRIT;CD_GEOCODM;NM_MUNICIP;NM_MICRO;NM_MESO;NM_UF;CD_NIVEL;CD_CATEGOR;NM_CATEGOR;NM_LOCALID;LONG;LAT;ALT;GMRotation
140005005;ALTO ALEGRE;1400050;ALTO ALEGRE;BOA VISTA;NORTE DE RORAIMA;RORAIMA;1;05;CIDADE;ALTO ALEGRE;-61,314022;2,993823;121,74198;0,00000
140010005;BOA VISTA;1400100;BOA VISTA;BOA VISTA;NORTE DE RORAIMA;RORAIMA;1;05;CIDADE;BOA VISTA;-60,670533;2,816682;79,82823;0,00000
140015905;BONFIM;1400159;BONFIM;NORDESTE DE RORAIMA;NORTE DE RORAIMA;RORAIMA;1;05;CIDADE;BONFIM;-59,878007;3,350289;86,64702;0,00000
140017505;CANT?;1400175;CANT?;NORDESTE DE RORAIMA;NORTE DE RORAIMA;RORAIMA;1;05;CIDADE;CANT?;-60,602063;2,607666;82,98280;0,00000
140020905;CARACARA?;1400209;CARACARA?;CARACARA?;SUL DE RORAIMA;RORAIMA;1;05;CIDADE;CARACARA?;-61,149177;1,803871;49,58321;0,00000
140023305;CAROEBE;1400233;CAROEBE;SUDESTE DE RORAIMA;SUL DE RORAIMA;RORAIMA;1;05;CIDADE;CAROEBE;-59,694810;0,872675;128,83477;0,00000
140028205;IRACEMA;1400282;IRACEMA;CARACARA?;SUL DE RORAIMA;RORAIMA;1;05;CIDADE;IRACEMA;-61,052259;2,168215;80,64228;0,00000
140030805;MUCAJA?;1400308;MUCAJA?;CARACARA?;SUL DE RORAIMA;RORAIMA;1;05;CIDADE;MUCAJA?;-60,911519;2,479772;69,62856;0,00000
140040705;NORMANDIA;1400407;NORMANDIA;NORDESTE DE RORAIMA;NORTE DE RORAIMA;RORAIMA;1;05;CIDADE;NORMANDIA;-59,635206;3,882978;102,78488;0,00000
140045605;PACARAIMA;1400456;PACARAIMA;BOA VISTA;NORTE DE RORAIMA;RORAIMA;1;05;CIDADE;PACARAIMA;-61,147306;4,475259;912,12991;0,00000
140047205;RORAINÀPOLIS;1400472;RORAINÀPOLIS;SUDESTE DE RORAIMA;SUL DE RORAIMA;RORAIMA;1;05;CIDADE;RORAINÀPOLIS;-60,425060;0,937195;83,79668;0,00000
140050605;S?O JO?O DA BALIZA;1400506;S?O JO?O DA BALIZA;SUDESTE DE RORAIMA;SUL DE RORAIMA;RORAIMA;1;05;CIDADE;S?O JO?O DA BALIZA;-59,906044;0,947157;121,24564;0,00000
140060505;S?O LUIZ;1400605;S?O LUIZ;SUDESTE DE RORAIMA;SUL DE RORAIMA;RORAIMA;1;05;CIDADE;S?O LUIZ;-60,028267;1,018112;116,34592;0,00000
140070405;UIRAMUT?;1400704;UIRAMUT?;NORDESTE DE RORAIMA;NORTE DE RORAIMA;RORAIMA;1;05;CIDADE;UIRAMUT?;-60,195716;4,585440;605,79956;0,00000
150010705;ABAETETUBA;1500107;ABAETETUBA;CAMET?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;ABAETETUBA;-48,884404;-1,723470;10,12034;0,00000
150013105;ABEL FIGUEIREDO;1500131;ABEL FIGUEIREDO;PARAGOMINAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;ABEL FIGUEIREDO;-48,396762;-4,951391;192,75665;0,00000
150020605;ACAR?;1500206;ACAR?;TOM?-A√U;NORDESTE PARAENSE;PAR?;1;05;CIDADE;ACAR?;-48,200456;-1,963437;7,39503;0,00000
150030505;AFU?;1500305;AFU?;FUROS DE BREVES;MARAJÀ;PAR?;1;05;CIDADE;AFU?;-50,391428;-0,159172;3,13640;0,00000
150034705;?GUA AZUL DO NORTE;1500347;?GUA AZUL DO NORTE;PARAUAPEBAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;?GUA AZUL DO NORTE;-50,485275;-6,804949;296,29944;0,00000
150040405;ALENQUER;1500404;ALENQUER;SANTAR?M;BAIXO AMAZONAS;PAR?;1;05;CIDADE;ALENQUER;-54,740862;-1,951398;39,13120;0,00000
150050305;ALMEIRIM;1500503;ALMEIRIM;ALMEIRIM;BAIXO AMAZONAS;PAR?;1;05;CIDADE;ALMEIRIM;-52,576835;-1,527339;18,72879;0,00000
150060205;ALTAMIRA;1500602;ALTAMIRA;ALTAMIRA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;ALTAMIRA;-52,214376;-3,205660;104,74829;0,00000
150070105;ANAJ?S;1500701;ANAJ?S;FUROS DE BREVES;MARAJÀ;PAR?;1;05;CIDADE;ANAJ?S;-49,945001;-0,984451;5,00105;0,00000
150080005;ANANINDEUA;1500800;ANANINDEUA;BEL?M;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;ANANINDEUA;-48,372067;-1,368714;26,56444;0,00000
150085905;ANAPU;1500859;ANAPU;ALTAMIRA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;ANAPU;-51,201622;-3,476105;56,30874;0,00000
150090905;AUGUSTO CORR?A;1500909;AUGUSTO CORR?A;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;AUGUSTO CORR?A;-46,641646;-1,022921;15,98776;0,00000
150095805;AURORA DO PAR?;1500958;AURORA DO PAR?;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;AURORA DO PAR?;-47,556175;-2,129376;41,36889;0,00000
150100605;AVEIRO;1501006;AVEIRO;ITAITUBA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;AVEIRO;-55,330734;-3,605595;15,45125;0,00000
150110505;BAGRE;1501105;BAGRE;PORTEL;MARAJÀ;PAR?;1;05;CIDADE;BAGRE;-50,221987;-1,889808;1,61555;0,00000
150120405;BAI?O;1501204;BAI?O;CAMET?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;BAI?O;-49,672753;-2,791962;30,56241;0,00000
150125305;BANNACH;1501253;BANNACH;S?O F?LIX DO XINGU;SUDESTE PARAENSE;PAR?;1;05;CIDADE;BANNACH;-50,406047;-7,351072;401,33020;0,00000
150130305;BARCARENA;1501303;BARCARENA;BEL?M;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;BARCARENA;-48,627073;-1,505767;7,07653;0,00000
150140205;BEL?M;1501402;BEL?M;BEL?M;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;BEL?M;-48,487826;-1,459845;8,47148;0,00000
150145105;BELTERRA;1501451;BELTERRA;SANTAR?M;BAIXO AMAZONAS;PAR?;1;05;CIDADE;BELTERRA;-54,942675;-2,649020;167,56003;0,00000
150150105;BENEVIDES;1501501;BENEVIDES;BEL?M;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;BENEVIDES;-48,241836;-1,361438;31,61379;0,00000
150157605;BOM JESUS DO TOCANTINS;1501576;BOM JESUS DO TOCANTINS;PARAGOMINAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;BOM JESUS DO TOCANTINS;-48,599040;-5,047363;172,27857;0,00000
150160005;BONITO;1501600;BONITO;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;BONITO;-47,305892;-1,367474;54,76063;0,00000
150170905;BRAGAN√A;1501709;BRAGAN√A;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;BRAGAN√A;-46,765754;-1,053524;16,04014;0,00000
150172505;BRASIL NOVO;1501725;BRASIL NOVO;ALTAMIRA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;BRASIL NOVO;-52,543441;-3,297804;189,05117;0,00000
150175805;BREJO GRANDE DO ARAGUAIA;1501758;BREJO GRANDE DO ARAGUAIA;MARAB?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;BREJO GRANDE DO ARAGUAIA;-48,405760;-5,707296;221,29283;0,00000
150178205;BREU BRANCO;1501782;BREU BRANCO;TUCURU?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;BREU BRANCO;-49,569880;-3,778135;95,47501;0,00000
150180805;BREVES;1501808;BREVES;FUROS DE BREVES;MARAJÀ;PAR?;1;05;CIDADE;BREVES;-50,480895;-1,690737;9,90157;0,00000
150190705;BUJARU;1501907;BUJARU;CASTANHAL;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;BUJARU;-48,035875;-1,513991;17,01054;0,00000
150195605;CACHOEIRA DO PIRI?;1501956;CACHOEIRA DO PIRI?;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;CACHOEIRA DO PIRI?;-46,547391;-1,752897;48,72259;0,00000
150200405;CACHOEIRA DO ARARI;1502004;CACHOEIRA DO ARARI;ARARI;MARAJÀ;PAR?;1;05;CIDADE;CACHOEIRA DO ARARI;-48,960668;-1,008786;9,56387;0,00000
150210305;CAMET?;1502103;CAMET?;CAMET?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;CAMET?;-49,497830;-2,246838;11,22896;0,00000
150215205;CANA? DOS CARAJ?S;1502152;CANA? DOS CARAJ?S;PARAUAPEBAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;CANA? DOS CARAJ?S;-49,848958;-6,532197;295,75041;0,00000
150220205;CAPANEMA;1502202;CAPANEMA;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;CAPANEMA;-47,175126;-1,192442;27,27653;0,00000
150230105;CAPIT?O PO√O;1502301;CAPIT?O PO√O;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;CAPIT?O PO√O;-47,062825;-1,746187;64,78748;0,00000
150240005;CASTANHAL;1502400;CASTANHAL;CASTANHAL;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;CASTANHAL;-47,926643;-1,295757;46,79743;0,00000
150250905;CHAVES;1502509;CHAVES;ARARI;MARAJÀ;PAR?;1;05;CIDADE;CHAVES;-49,989319;-0,162437;11,58744;0,00000
150260805;COLARES;1502608;COLARES;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;COLARES;-48,288728;-0,932091;12,00469;0,00000
150270705;CONCEI√?O DO ARAGUAIA;1502707;CONCEI√?O DO ARAGUAIA;CONCEI√?O DO ARAGUAIA;SUDESTE PARAENSE;PAR?;1;05;CIDADE;CONCEI√?O DO ARAGUAIA;-49,264501;-8,264864;180,16321;0,00000
150275605;CONCÀRDIA DO PAR?;1502756;CONCÀRDIA DO PAR?;TOM?-A√U;NORDESTE PARAENSE;PAR?;1;05;CIDADE;CONCÀRDIA DO PAR?;-47,949887;-1,984521;49,26256;0,00000
150276405;CUMARU DO NORTE;1502764;CUMARU DO NORTE;S?O F?LIX DO XINGU;SUDESTE PARAENSE;PAR?;1;05;CIDADE;CUMARU DO NORTE;-50,771578;-7,811107;311,59625;0,00000
150277205;CURIONÀPOLIS;1502772;CURIONÀPOLIS;PARAUAPEBAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;CURIONÀPOLIS;-49,602214;-6,096820;210,95419;0,00000
150280605;CURRALINHO;1502806;CURRALINHO;FUROS DE BREVES;MARAJÀ;PAR?;1;05;CIDADE;CURRALINHO;-49,791523;-1,809423;2,48109;0,00000
150285505;CURU?;1502855;CURU?;SANTAR?M;BAIXO AMAZONAS;PAR?;1;05;CIDADE;CURU?;-55,119679;-1,889929;23,28749;0,00000
150290505;CURU√?;1502905;CURU√?;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;CURU√?;-47,851265;-0,732496;16,08296;0,00000
150293905;DOM ELISEU;1502939;DOM ELISEU;PARAGOMINAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;DOM ELISEU;-47,555915;-4,290778;261,07071;0,00000
150295405;ELDORADO DOS CARAJ?S;1502954;ELDORADO DOS CARAJ?S;PARAUAPEBAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;ELDORADO DOS CARAJ?S;-49,373952;-6,103525;138,74262;0,00000
150300205;FARO;1503002;FARO;ÀBIDOS;BAIXO AMAZONAS;PAR?;1;05;CIDADE;FARO;-56,745753;-2,172975;19,03925;0,00000
150304405;FLORESTA DO ARAGUAIA;1503044;FLORESTA DO ARAGUAIA;CONCEI√?O DO ARAGUAIA;SUDESTE PARAENSE;PAR?;1;05;CIDADE;FLORESTA DO ARAGUAIA;-49,697578;-7,558701;187,62250;0,00000
150307705;GARRAF?O DO NORTE;1503077;GARRAF?O DO NORTE;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;GARRAF?O DO NORTE;-47,045046;-1,931697;45,81880;0,00000
150309305;GOIAN?SIA DO PAR?;1503093;GOIAN?SIA DO PAR?;PARAGOMINAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;GOIAN?SIA DO PAR?;-49,101045;-3,842468;82,58380;0,00000
150310105;GURUP?;1503101;GURUP?;PORTEL;MARAJÀ;PAR?;1;05;CIDADE;GURUP?;-51,643696;-1,404918;16,39251;0,00000
150320005;IGARAP?-A√U;1503200;IGARAP?-A√U;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;IGARAP?-A√U;-47,622375;-1,124322;42,53339;0,00000
150330905;IGARAP?-MIRI;1503309;IGARAP?-MIRI;CAMET?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;IGARAP?-MIRI;-48,962299;-1,983116;9,28311;0,00000
150340805;INHANGAPI;1503408;INHANGAPI;CASTANHAL;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;INHANGAPI;-47,913393;-1,426582;3,92841;0,00000
150345705;IPIXUNA DO PAR?;1503457;IPIXUNA DO PAR?;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;IPIXUNA DO PAR?;-47,499718;-2,557529;46,11651;0,00000
150350705;IRITUIA;1503507;IRITUIA;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;IRITUIA;-47,440756;-1,771475;17,25135;0,00000
150360605;ITAITUBA;1503606;ITAITUBA;ITAITUBA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;ITAITUBA;-55,990049;-4,263729;25,05863;0,00000
150370505;ITUPIRANGA;1503705;ITUPIRANGA;TUCURU?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;ITUPIRANGA;-49,324426;-5,128837;88,56174;0,00000
150375405;JACAREACANGA;1503754;JACAREACANGA;ITAITUBA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;JACAREACANGA;-57,766340;-6,223552;91,91022;0,00000
150380405;JACUND?;1503804;JACUND?;TUCURU?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;JACUND?;-49,112782;-4,448405;117,08727;0,00000
150390305;JURUTI;1503903;JURUTI;ÀBIDOS;BAIXO AMAZONAS;PAR?;1;05;CIDADE;JURUTI;-56,094998;-2,155253;25,61136;0,00000
150400005;LIMOEIRO DO AJURU;1504000;LIMOEIRO DO AJURU;CAMET?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;LIMOEIRO DO AJURU;-49,381534;-1,891949;7,66791;0,00000
150405905;M?E DO RIO;1504059;M?E DO RIO;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;M?E DO RIO;-47,552290;-2,047707;41,37519;0,00000
150410905;MAGALH?ES BARATA;1504109;MAGALH?ES BARATA;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;MAGALH?ES BARATA;-47,599182;-0,795850;22,99575;0,00000
150420805;MARAB?;1504208;MARAB?;MARAB?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;MARAB?;-49,142025;-5,352606;83,61778;0,00000
150430705;MARACAN?;1504307;MARACAN?;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;MARACAN?;-47,455268;-0,762419;21,23248;0,00000
150440605;MARAPANIM;1504406;MARAPANIM;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;MARAPANIM;-47,702549;-0,712151;10,01260;0,00000
150442205;MARITUBA;1504422;MARITUBA;BEL?M;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;MARITUBA;-48,340536;-1,346417;14,16456;0,00000
150445505;MEDICIL?NDIA;1504455;MEDICIL?NDIA;ALTAMIRA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;MEDICIL?NDIA;-52,888345;-3,445417;128,52127;0,00000
150450505;MELGA√O;1504505;MELGA√O;PORTEL;MARAJÀ;PAR?;1;05;CIDADE;MELGA√O;-50,717465;-1,803447;8,89971;0,00000
150460405;MOCAJUBA;1504604;MOCAJUBA;CAMET?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;MOCAJUBA;-49,509023;-2,582873;14,51467;0,00000
150470305;MOJU;1504703;MOJU;TOM?-A√U;NORDESTE PARAENSE;PAR?;1;05;CIDADE;MOJU;-48,767199;-1,885889;14,42825;0,00000
150480205;MONTE ALEGRE;1504802;MONTE ALEGRE;SANTAR?M;BAIXO AMAZONAS;PAR?;1;05;CIDADE;MONTE ALEGRE;-54,073375;-2,003328;67,36648;0,00000
150490105;MUAN?;1504901;MUAN?;ARARI;MARAJÀ;PAR?;1;05;CIDADE;MUAN?;-49,216832;-1,530026;6,20563;0,00000
150495005;NOVA ESPERAN√A DO PIRI?;1504950;NOVA ESPERAN√A DO PIRI?;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;NOVA ESPERAN√A DO PIRI?;-46,962093;-2,267626;72,10675;0,00000
150497605;NOVA IPIXUNA;1504976;NOVA IPIXUNA;TUCURU?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;NOVA IPIXUNA;-49,079887;-4,923086;112,80693;0,00000
150500705;NOVA TIMBOTEUA;1505007;NOVA TIMBOTEUA;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;NOVA TIMBOTEUA;-47,393202;-1,204144;47,71725;0,00000
150503105;NOVO PROGRESSO;1505031;NOVO PROGRESSO;ITAITUBA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;NOVO PROGRESSO;-55,419870;-7,034836;224,20544;0,00000
150506405;NOVO REPARTIMENTO;1505064;NOVO REPARTIMENTO;TUCURU?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;NOVO REPARTIMENTO;-49,948638;-4,248149;95,01685;0,00000
150510605;ÀBIDOS;1505106;ÀBIDOS;ÀBIDOS;BAIXO AMAZONAS;PAR?;1;05;CIDADE;ÀBIDOS;-55,516324;-1,909235;29,79384;0,00000
150520505;OEIRAS DO PAR?;1505205;OEIRAS DO PAR?;CAMET?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;OEIRAS DO PAR?;-49,855106;-2,004734;7,08130;0,00000
150530405;ORIXIMIN?;1505304;ORIXIMIN?;ÀBIDOS;BAIXO AMAZONAS;PAR?;1;05;CIDADE;ORIXIMIN?;-55,862800;-1,763754;43,48454;0,00000
150540305;OUR?M;1505403;OUR?M;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;OUR?M;-47,117619;-1,548947;15,40626;0,00000
150543705;OURIL?NDIA DO NORTE;1505437;OURIL?NDIA DO NORTE;S?O F?LIX DO XINGU;SUDESTE PARAENSE;PAR?;1;05;CIDADE;OURIL?NDIA DO NORTE;-51,090833;-6,740617;322,44225;0,00000
150548605;PACAJ?;1505486;PACAJ?;ALTAMIRA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;PACAJ?;-50,634841;-3,830306;71,00000;0,00000
150549405;PALESTINA DO PAR?;1505494;PALESTINA DO PAR?;MARAB?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;PALESTINA DO PAR?;-48,321794;-5,749934;123,14848;0,00000
150550205;PARAGOMINAS;1505502;PARAGOMINAS;PARAGOMINAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;PARAGOMINAS;-47,356962;-2,994191;88,34379;0,00000
150553605;PARAUAPEBAS;1505536;PARAUAPEBAS;PARAUAPEBAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;PARAUAPEBAS;-49,900781;-6,072730;155,33867;0,00000
150555105;PAU D'ARCO;1505551;PAU D'ARCO;REDEN√?O;SUDESTE PARAENSE;PAR?;1;05;CIDADE;PAU D'ARCO;-50,048276;-7,836794;191,07986;0,00000
150560105;PEIXE-BOI;1505601;PEIXE-BOI;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;PEIXE-BOI;-47,317927;-1,189569;24,52852;0,00000
150563505;PI√ARRA;1505635;PI√ARRA;REDEN√?O;SUDESTE PARAENSE;PAR?;1;05;CIDADE;PI√ARRA;-48,868401;-6,453676;191,92726;0,00000
150565005;PLACAS;1505650;PLACAS;SANTAR?M;BAIXO AMAZONAS;PAR?;1;05;CIDADE;PLACAS;-54,216968;-3,867316;107,33762;0,00000
150570005;PONTA DE PEDRAS;1505700;PONTA DE PEDRAS;ARARI;MARAJÀ;PAR?;1;05;CIDADE;PONTA DE PEDRAS;-48,871786;-1,396600;4,19959;0,00000
150580905;PORTEL;1505809;PORTEL;PORTEL;MARAJÀ;PAR?;1;05;CIDADE;PORTEL;-50,822490;-1,936451;10,98868;0,00000
150590805;PORTO DE MOZ;1505908;PORTO DE MOZ;ALMEIRIM;BAIXO AMAZONAS;PAR?;1;05;CIDADE;PORTO DE MOZ;-52,242477;-1,746090;12,67215;0,00000
150600505;PRAINHA;1506005;PRAINHA;SANTAR?M;BAIXO AMAZONAS;PAR?;1;05;CIDADE;PRAINHA;-53,481814;-1,805695;11,99004;0,00000
150610405;PRIMAVERA;1506104;PRIMAVERA;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;PRIMAVERA;-47,117251;-0,940112;19,89061;0,00000
150611205;QUATIPURU;1506112;QUATIPURU;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;QUATIPURU;-47,006787;-0,900116;13,51205;0,00000
150613805;REDEN√?O;1506138;REDEN√?O;REDEN√?O;SUDESTE PARAENSE;PAR?;1;05;CIDADE;REDEN√?O;-50,029642;-8,027605;223,68157;0,00000
150616105;RIO MARIA;1506161;RIO MARIA;REDEN√?O;SUDESTE PARAENSE;PAR?;1;05;CIDADE;RIO MARIA;-50,046411;-7,311115;199,64565;0,00000
150618705;RONDON DO PAR?;1506187;RONDON DO PAR?;PARAGOMINAS;SUDESTE PARAENSE;PAR?;1;05;CIDADE;RONDON DO PAR?;-48,069974;-4,777822;192,54208;0,00000
150619505;RURÀPOLIS;1506195;RURÀPOLIS;ITAITUBA;SUDOESTE PARAENSE;PAR?;1;05;CIDADE;RURÀPOLIS;-54,905862;-4,099065;144,18213;0,00000
150620305;SALINÀPOLIS;1506203;SALINÀPOLIS;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;SALINÀPOLIS;-47,353120;-0,623638;27,14817;0,00000
150630205;SALVATERRA;1506302;SALVATERRA;ARARI;MARAJÀ;PAR?;1;05;CIDADE;SALVATERRA;-48,513187;-0,754526;15,63598;0,00000
150635105;SANTA B?RBARA DO PAR?;1506351;SANTA B?RBARA DO PAR?;BEL?M;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;SANTA B?RBARA DO PAR?;-48,297741;-1,229439;12,72387;0,00000
150640105;SANTA CRUZ DO ARARI;1506401;SANTA CRUZ DO ARARI;ARARI;MARAJÀ;PAR?;1;05;CIDADE;SANTA CRUZ DO ARARI;-49,171616;-0,659974;4,66635;0,00000
150650005;SANTA ISABEL DO PAR?;1506500;SANTA ISABEL DO PAR?;CASTANHAL;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;SANTA ISABEL DO PAR?;-48,163060;-1,297396;29,24218;0,00000
150655905;SANTA LUZIA DO PAR?;1506559;SANTA LUZIA DO PAR?;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;SANTA LUZIA DO PAR?;-46,906169;-1,518828;80,13904;0,00000
150658305;SANTA MARIA DAS BARREIRAS;1506583;SANTA MARIA DAS BARREIRAS;CONCEI√?O DO ARAGUAIA;SUDESTE PARAENSE;PAR?;1;05;CIDADE;SANTA MARIA DAS BARREIRAS;-49,719352;-8,870551;165,00000;0,00000
150660905;SANTA MARIA DO PAR?;1506609;SANTA MARIA DO PAR?;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;SANTA MARIA DO PAR?;-47,574695;-1,347866;54,94823;0,00000
150670805;SANTANA DO ARAGUAIA;1506708;SANTANA DO ARAGUAIA;CONCEI√?O DO ARAGUAIA;SUDESTE PARAENSE;PAR?;1;05;CIDADE;SANTANA DO ARAGUAIA;-50,344804;-9,329425;177,69002;0,00000
150680705;SANTAR?M;1506807;SANTAR?M;SANTAR?M;BAIXO AMAZONAS;PAR?;1;05;CIDADE;SANTAR?M;-54,718570;-2,436213;52,69103;0,00000
150690605;SANTAR?M NOVO;1506906;SANTAR?M NOVO;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;SANTAR?M NOVO;-47,400925;-0,928720;16,29033;0,00000
150700305;SANTO ANT»NIO DO TAU?;1507003;SANTO ANT»NIO DO TAU?;CASTANHAL;METROPOLITANA DE BEL?M;PAR?;1;05;CIDADE;SANTO ANT»NIO DO TAU?;-48,132433;-1,151693;23,94661;0,00000
150710205;S?O CAETANO DE ODIVELAS;1507102;S?O CAETANO DE ODIVELAS;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;S?O CAETANO DE ODIVELAS;-48,025805;-0,746618;14,20572;0,00000
150715105;S?O DOMINGOS DO ARAGUAIA;1507151;S?O DOMINGOS DO ARAGUAIA;MARAB?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;S?O DOMINGOS DO ARAGUAIA;-48,720373;-5,549841;141,56784;0,00000
150720105;S?O DOMINGOS DO CAPIM;1507201;S?O DOMINGOS DO CAPIM;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;S?O DOMINGOS DO CAPIM;-47,774785;-1,675815;8,95620;0,00000
150730005;S?O F?LIX DO XINGU;1507300;S?O F?LIX DO XINGU;S?O F?LIX DO XINGU;SUDESTE PARAENSE;PAR?;1;05;CIDADE;S?O F?LIX DO XINGU;-51,993783;-6,642483;192,41281;0,00000
150740905;S?O FRANCISCO DO PAR?;1507409;S?O FRANCISCO DO PAR?;BRAGANTINA;NORDESTE PARAENSE;PAR?;1;05;CIDADE;S?O FRANCISCO DO PAR?;-47,790515;-1,170189;34,84506;0,00000
150745805;S?O GERALDO DO ARAGUAIA;1507458;S?O GERALDO DO ARAGUAIA;REDEN√?O;SUDESTE PARAENSE;PAR?;1;05;CIDADE;S?O GERALDO DO ARAGUAIA;-48,555712;-6,398958;127,32568;0,00000
150746605;S?O JO?O DA PONTA;1507466;S?O JO?O DA PONTA;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;S?O JO?O DA PONTA;-47,920724;-0,851002;16,30240;0,00000
150747405;S?O JO?O DE PIRABAS;1507474;S?O JO?O DE PIRABAS;SALGADO;NORDESTE PARAENSE;PAR?;1;05;CIDADE;S?O JO?O DE PIRABAS;-47,172674;-0,766443;18,18995;0,00000
150750805;S?O JO?O DO ARAGUAIA;1507508;S?O JO?O DO ARAGUAIA;MARAB?;SUDESTE PARAENSE;PAR?;1;05;CIDADE;S?O JO?O DO ARAGUAIA;-48,788633;-5,359003;100,55286;0,00000
150760705;S?O MIGUEL DO GUAM?;1507607;S?O MIGUEL DO GUAM?;GUAM?;NORDESTE PARAENSE;PAR?;1;05;CIDADE;S?O MIGUEL DO GUAM?;-47,482409;-1,617136;12,14620;0,00000
150770605;S?O SEBASTI?O DA BOA VISTA;1507706;S?O SEBASTI?O DA BOA VISTA;FUROS DE BREVES;MARAJÀ;PAR?;1;05;CIDADE;S?O SEBASTI?O DA BOA VISTA;-49,532312;-1,718851;6,68591;0,00000
150775505;SAPUCAIA;1507755;SAPUCAIA;REDEN√?O;SUDESTE PARAENSE;PAR?;1;05;CIDADE;SAPUCAIA;-49,703581;-6,942857;199,91555;0,00000
